Canonical SMILES,Molecule IDs
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,"CHEMBL300217, CHEMBL300217, CHEMBL300217, CHEMBL300217, CHEMBL300217"
OCCc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4c3CC(c3ccccc3)N4)[nH]2)cc1,"CHEMBL5220061, CHEMBL5220061, CHEMBL5220061"
C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,"CHEMBL136404, CHEMBL136404"
C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,"CHEMBL3753235, CHEMBL3753235"
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCN(C)C,"CHEMBL31588, CHEMBL31588"
C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4ccc(N5CCN(C)CC5)cc4)c4ncn(C(C)C)c4n3)C[C@@H]2C1,"CHEMBL3608430, CHEMBL3608430, CHEMBL3608430, CHEMBL3608430, CHEMBL3608430"
CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,"CHEMBL308498, CHEMBL308498"
CCS(=O)(=O)N1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)s2)CC1,"CHEMBL5395951, CHEMBL5395951, CHEMBL5395951, CHEMBL5395951, CHEMBL5395951, CHEMBL5395951"
CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,"CHEMBL3942228, CHEMBL3942228"
C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4581316, CHEMBL4581316, CHEMBL4581316"
CN(C)CCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,"CHEMBL2347963, CHEMBL2347963"
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,"CHEMBL3647423, CHEMBL3647423"
C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,"CHEMBL5422135, CHEMBL5422135"
CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)N[N+]4=CCN(C)CC4)cc3)nc21,"CHEMBL4113919, CHEMBL4113919, CHEMBL4113919"
C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,"CHEMBL1272061, CHEMBL1272061, CHEMBL1272061"
CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,"CHEMBL255871, CHEMBL255871"
Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1,"CHEMBL162223, CHEMBL162223"
Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,"CHEMBL4075917, CHEMBL4075917"
CCS(=O)(=O)n1cc(-c2nc(Nc3cc(Cl)c(N4CCC(N5CCN(C)CC5)CC4)cc3OC(C)C)ncc2Cl)c2ccccc21,"CHEMBL5209545, CHEMBL5209545, CHEMBL5209545, CHEMBL5209545"
CNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCF,"CHEMBL1243284, CHEMBL1243284"
CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,"CHEMBL1204261, CHEMBL1204261, CHEMBL1204261"
C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1,"CHEMBL54088, CHEMBL54088"
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,"CHEMBL3357654, CHEMBL3357654"
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,"CHEMBL4068839, CHEMBL4068839"
C=CC(=O)N1CCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cc1ccc2OC,"CHEMBL5269317, CHEMBL5269317, CHEMBL5269317"
OCCCCc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4c3CC(c3ccccc3)N4)[nH]2)cc1,"CHEMBL5218879, CHEMBL5218879, CHEMBL5218879"
C=CC(=O)Nc1cccc(N2C(=O)CN(Cc3ccccc3)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,"CHEMBL3219348, CHEMBL3219348, CHEMBL3219348, CHEMBL3219348, CHEMBL3219348"
O=C(N/N=C/c1cnc(N2CCCC2)nc1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,"CHEMBL5289358, CHEMBL5289358"
CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,"CHEMBL129824, CHEMBL129824"
O=C(N/N=C/c1cnc(N2CCCC2)nc1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,"CHEMBL5400539, CHEMBL5400539"
CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,"CHEMBL2031297, CHEMBL2031297, CHEMBL2031297, CHEMBL2031297"
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cn1,"CHEMBL31276, CHEMBL31276"
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3cnc(SC)[nH]3)ccn2)c1,"CHEMBL4076854, CHEMBL4076854, CHEMBL4076854"
Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(Cl)ccc3O)cc12,"CHEMBL4105329, CHEMBL4105329"
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,"CHEMBL4294211, CHEMBL4294211"
C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,"CHEMBL4277912, CHEMBL4277912"
C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,"CHEMBL93464, CHEMBL93464, CHEMBL93464"
O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,"CHEMBL136058, CHEMBL136058, CHEMBL136058"
CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,"CHEMBL126893, CHEMBL126893"
Clc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,"CHEMBL4740063, CHEMBL4740063"
CN1CCN(NCCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,"CHEMBL166307, CHEMBL166307"
O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,"CHEMBL3233784, CHEMBL3233784"
N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,"CHEMBL4517633, CHEMBL4517633, CHEMBL4517633, CHEMBL4517633, CHEMBL4517633"
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,"CHEMBL3950549, CHEMBL3950549"
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1,"CHEMBL3633152, CHEMBL3633152"
CN(C)C(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,"CHEMBL4064942, CHEMBL4064942, CHEMBL4064942"
CNc1cc2c(Nc3ccccc3)ncnc2cn1,"CHEMBL53940, CHEMBL53940"
Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1,"CHEMBL162981, CHEMBL162981"
OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,"CHEMBL435993, CHEMBL435993"
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,"CHEMBL3086102, CHEMBL3086102, CHEMBL3086102"
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,"CHEMBL3786343, CHEMBL3786343, CHEMBL3786343, CHEMBL3786343, CHEMBL3786343, CHEMBL3786343, CHEMBL3786343, CHEMBL3786343"
Fc1cccc(COc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OCCCN5CCOCC5)cc34)cc2Cl)c1,"CHEMBL4161938, CHEMBL4161938, CHEMBL4161938"
Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,"CHEMBL129509, CHEMBL129509"
CN(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,"CHEMBL3752204, CHEMBL3752204"
Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,"CHEMBL36967, CHEMBL36967, CHEMBL36967"
C#CCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C,"CHEMBL5072451, CHEMBL5072451"
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,"CHEMBL53796, CHEMBL53796, CHEMBL53796, CHEMBL53796, CHEMBL53796"
CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,"CHEMBL203645, CHEMBL203645"
COCCOc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCOC,"CHEMBL3765815, CHEMBL3765815"
CC(C)(O)CC(=O)NCCc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,"CHEMBL4290869, CHEMBL4290869, CHEMBL4290869, CHEMBL4290869"
C=CC(=O)Nc1ccc2ncnc(N3CCc4ccc(Br)cc43)c2c1,"CHEMBL51741, CHEMBL51741"
C[C@@H](Nc1[nH]cnc2nc(-c3ccccc3)cc1-2)c1ccccc1,"CHEMBL105053, CHEMBL105053"
C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc(F)cc4)ccc23)c(OC)cc1N(C)CCN(C)C,"CHEMBL4060103, CHEMBL4060103, CHEMBL4060103"
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,"CHEMBL1201179, CHEMBL1201179, CHEMBL1201179, CHEMBL1201179, CHEMBL1201179, CHEMBL1201179, CHEMBL1201179"
O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,"CHEMBL193160, CHEMBL193160, CHEMBL193160"
C=CC(=O)N1CCCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cc1ccc2OC,"CHEMBL5289304, CHEMBL5289304, CHEMBL5289304"
ClCCNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,"CHEMBL181617, CHEMBL181617"
COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,"CHEMBL93181, CHEMBL93181, CHEMBL93181"
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,"CHEMBL52076, CHEMBL52076, CHEMBL52076, CHEMBL52076, CHEMBL52076, CHEMBL52076"
C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(F)c(Br)c4)c3n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4225166, CHEMBL4225166"
COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,"CHEMBL3890186, CHEMBL3890186"
O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,"CHEMBL193159, CHEMBL193159, CHEMBL193159"
C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Br)c(Cl)c4F)ncnc3cc2OC)C1,"CHEMBL3904966, CHEMBL3904966"
CC(C)c1cnc(N2CC(C(=O)N(C)C)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,"CHEMBL5170376, CHEMBL5170376"
C=CC(=O)N1CCC[C@@H](n2nc(Cc3ccccc3)c3c(N)ncnc32)C1,"CHEMBL4060919, CHEMBL4060919, CHEMBL4060919"
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(CC(N)=O)CC1,"CHEMBL214478, CHEMBL214478"
C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(OCc5ccccn5)c(Cl)c4)ncnc3cc2OC)C1,"CHEMBL3922182, CHEMBL3922182"
Cc1c(-c2ccc(N3CCOCC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,"CHEMBL5170519, CHEMBL5170519, CHEMBL5170519"
C=CC(=O)Nc1cccc(N2C(=O)C(C(C)CC)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,"CHEMBL3219130, CHEMBL3219130, CHEMBL3219130, CHEMBL3219130, CHEMBL3219130"
COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(C#N)c3)c2cc1OCCOC,"CHEMBL3763796, CHEMBL3763796"
O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12,"CHEMBL241609, CHEMBL241609"
C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)c23)c1,"CHEMBL4072874, CHEMBL4072874, CHEMBL4072874"
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4287141, CHEMBL4287141"
O=C(Nc1ccc(CN2CCCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,"CHEMBL3741473, CHEMBL3741473"
C=CC(=O)N1CCCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cc1ccc2F,"CHEMBL5286636, CHEMBL5286636, CHEMBL5286636"
S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,"CHEMBL3815163, CHEMBL3815163, CHEMBL3815163, CHEMBL3815163"
COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(OC)c3)c2cc1OCCOC,"CHEMBL3763757, CHEMBL3763757"
C=CC(=O)N1CC[C@H](Nc2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,"CHEMBL4125840, CHEMBL4125840, CHEMBL4125840, CHEMBL4125840"
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccccc4)nc32)c1,"CHEMBL2029426, CHEMBL2029426, CHEMBL2029426, CHEMBL2029426, CHEMBL2029426"
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,"CHEMBL517907, CHEMBL517907, CHEMBL517907"
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCN(C)C,"CHEMBL5401619, CHEMBL5401619, CHEMBL5401619"
CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)C(C)C,"CHEMBL380669, CHEMBL380669"
C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,"CHEMBL569880, CHEMBL569880"
OCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,"CHEMBL4091569, CHEMBL4091569, CHEMBL4091569"
CCS(=O)(=O)n1cc(-c2ccnc(Nc3cc(NC(C)=O)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,"CHEMBL5407309, CHEMBL5407309, CHEMBL5407309, CHEMBL5407309, CHEMBL5407309, CHEMBL5407309"
O=C(O)[C@@H]1O[C@H]1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,"CHEMBL2021575, CHEMBL2021575, CHEMBL2021575"
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,"CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828, CHEMBL24828"
Fc1ccc(Br)cc1Nc1ncnc2cc3c(cc12)OCCO3,"CHEMBL4791756, CHEMBL4791756"
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,"CHEMBL2437488, CHEMBL2437488, CHEMBL2437488"
CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,"CHEMBL90013, CHEMBL90013"
C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccccc1,"CHEMBL5089161, CHEMBL5089161, CHEMBL5089161"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4COC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4756020, CHEMBL4756020"
COc1cc2ncnc(Nc3cccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1,"CHEMBL3765263, CHEMBL3765263"
O=C(Nc1ccc(CN2CCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,"CHEMBL3740910, CHEMBL3740910"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(CN(C)C)C1,"CHEMBL4080008, CHEMBL4080008, CHEMBL4080008"
C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)nc3C)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL5080676, CHEMBL5080676, CHEMBL5080676"
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(C(N)=O)cc4)nc32)c1,"CHEMBL2437467, CHEMBL2437467, CHEMBL2437467"
C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4cccc5ccccc45)cc23)c(OC)cc1N(C)CCN(C)C,"CHEMBL4079566, CHEMBL4079566, CHEMBL4079566"
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCN2CCOCC2)nn1,"CHEMBL4521506, CHEMBL4521506"
CC1(C)CCc2c(C(C(=O)Nc3nccs3)N3Cc4c(cc(C#Cc5ccc(CN6CCC(CO)CC6)cc5)cc4C(F)F)C3=O)ncn21,"CHEMBL5183324, CHEMBL5183324"
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4520341, CHEMBL4520341, CHEMBL4520341"
C=CC(=O)NCCSc1nc(-c2ccccc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,"CHEMBL4062543, CHEMBL4062543, CHEMBL4062543"
O=C(C#CCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,"CHEMBL204085, CHEMBL204085"
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4540442, CHEMBL4540442, CHEMBL4540442"
O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,"CHEMBL2441563, CHEMBL2441563"
C[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1,"CHEMBL1271561, CHEMBL1271561, CHEMBL1271561"
CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C,"CHEMBL3819553, CHEMBL3819553, CHEMBL3819553"
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C)c4n3)cc2)CC1,"CHEMBL2178349, CHEMBL2178349, CHEMBL2178349"
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1,"CHEMBL3633151, CHEMBL3633151, CHEMBL3633151"
CN1CCN(CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)c2cc([N+](=O)[O-])ccc2F)CC1,"CHEMBL4753193, CHEMBL4753193, CHEMBL4753193"
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCO)nn1,"CHEMBL4476544, CHEMBL4476544"
O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,"CHEMBL3958006, CHEMBL3958006"
CCC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4464589, CHEMBL4464589"
CCNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,"CHEMBL420254, CHEMBL420254"
COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,"CHEMBL328691, CHEMBL328691"
OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,"CHEMBL128759, CHEMBL128759"
OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,"CHEMBL37543, CHEMBL37543, CHEMBL37543, CHEMBL37543"
N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)CC3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,"CHEMBL4646030, CHEMBL4646030, CHEMBL4646030, CHEMBL4646030"
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(NC(C)=O)cc4)nc32)c1,"CHEMBL2437466, CHEMBL2437466, CHEMBL2437466"
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL5088907, CHEMBL5088907, CHEMBL5088907"
O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,"CHEMBL5177378, CHEMBL5177378"
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCOCC5)cc4OC)nc32)c1,"CHEMBL2032379, CHEMBL2032379, CHEMBL2032379, CHEMBL2032379, CHEMBL2032379"
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C2CC21,"CHEMBL3623287, CHEMBL3623287"
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2cn(C(C)=O)c3ccccc23)n1,"CHEMBL5207083, CHEMBL5207083, CHEMBL5207083"
Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1,"CHEMBL165508, CHEMBL165508"
CCC(=O)c1cnc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)cc1N[C@@H](C)CC,"CHEMBL5413772, CHEMBL5413772, CHEMBL5413772"
C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,"CHEMBL334697, CHEMBL334697"
C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)c1,"CHEMBL3786962, CHEMBL3786962"
C=CC(=O)Nc1cccc(-n2c(=O)n(CCC)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,"CHEMBL4129646, CHEMBL4129646"
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCC5)cc4)nc32)c1,"CHEMBL2437464, CHEMBL2437464, CHEMBL2437464"
CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1,"CHEMBL4558528, CHEMBL4558528, CHEMBL4558528, CHEMBL4558528, CHEMBL4558528, CHEMBL4558528"
CC(C)c1ncc(N2C[C@H](O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,"CHEMBL5172587, CHEMBL5172587"
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C(F)F)C1=O,"CHEMBL5184539, CHEMBL5184539"
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,"CHEMBL3806110, CHEMBL3806110"
Fc1c(I)cccc1Nc1ncnc2cc3c(cc12)OCCO3,"CHEMBL4759031, CHEMBL4759031"
C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C,"CHEMBL5093402, CHEMBL5093402, CHEMBL5093402"
CNc1ncc2ncnc(Nc3ccccc3)c2n1,"CHEMBL53310, CHEMBL53310"
C=CC(=O)N1CCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cc1c(OCCCF)cc2F,"CHEMBL5273197, CHEMBL5273197, CHEMBL5273197"
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1,"CHEMBL2029431, CHEMBL2029431, CHEMBL2029431, CHEMBL2029431, CHEMBL2029431"
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,"CHEMBL4282954, CHEMBL4282954"
Oc1ccc(-c2nc(-c3ccccc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,"CHEMBL4070454, CHEMBL4070454, CHEMBL4070454"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(N(C)C)C1,"CHEMBL4097141, CHEMBL4097141, CHEMBL4097141"
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,"CHEMBL5169547, CHEMBL5169547"
C#CCn1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N(C)CCN(C)C)cc3OC)n2)c2ccccc21,"CHEMBL4790568, CHEMBL4790568"
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)c1,"CHEMBL2437479, CHEMBL2437479, CHEMBL2437479"
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCN(C)CC1,"CHEMBL4282543, CHEMBL4282543"
CC(=O)N1CCN(CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)c2cc([N+](=O)[O-])ccc2F)CC1,"CHEMBL4793852, CHEMBL4793852, CHEMBL4793852"
